weight logl phys_par
6.906564469193039691e-04 -6.998144678877699221e+01 2.696555882187488429e+00
6.891600317128184286e-04 -6.998111579576644203e+01 2.851110066151536504e+00
6.874483842574690600e-04 -6.998110255716868267e+01 2.696761963941241902e+00
6.858076077798209123e-04 -6.998099217318772958e+01 2.696828157363129641e+00
6.842888730604353804e-04 -6.998070914894479699e+01 2.850880165040559966e+00
6.827037309423645770e-04 -6.998052831705720678e+01 2.697106901747737595e+00
6.813286999381479477e-04 -6.998004444429707860e+01 2.697398691794070658e+00
6.797253473693820125e-04 -6.997990049079444930e+01 2.850420806195519408e+00
6.781018040822936596e-04 -6.997979187626508235e+01 2.697551414359452338e+00
6.767901668846984737e-04 -6.997922802709547341e+01 2.697893402794184325e+00
6.751689167334035688e-04 -6.997912639986884642e+01 2.697955196201311523e+00
6.735581443640289686e-04 -6.997901498267654574e+01 2.698022996670090823e+00
6.721447439178310440e-04 -6.997861559638293727e+01 2.849684845848730497e+00
6.708279512240480219e-04 -6.997807660887490044e+01 2.698596300187296571e+00
6.700105910757454949e-04 -6.997679578661146138e+01 2.699385515864798357e+00
6.684155117996275295e-04 -6.997667930263500580e+01 2.699457681203831783e+00
6.668161517255098486e-04 -6.997657493312027555e+01 2.699522397221064463e+00
6.655107453494970909e-04 -6.997603452246221423e+01 2.848183084748302285e+00
6.638672498032082347e-04 -6.997600710195366958e+01 2.699875422664751223e+00
6.629324876196095954e-04 -6.997491615007433552e+01 2.847522289147879526e+00
6.613396623966734736e-04 -6.997482173716009868e+01 2.700617528750249630e+00
6.598274208195011904e-04 -6.997461098922642009e+01 2.700750210700743281e+00
6.583219686609476920e-04 -6.997439518072265230e+01 2.700886313846062592e+00
6.567438830463085981e-04 -6.997429519190092151e+01 2.847152665715105169e+00
6.552524216358266698e-04 -6.997406876850723734e+01 2.701092626048092082e+00
6.539307969578598894e-04 -6.997358777563802334e+01 2.701397649634239784e+00
6.523382667214585326e-04 -6.997352606506809991e+01 2.846692088414236821e+00
6.507246074507189431e-04 -6.997350278377076904e+01 2.846678098701330928e+00
6.491671942625192385e-04 -6.997339900464291418e+01 2.701517690170086805e+00
6.477589801270175387e-04 -6.997307062353183937e+01 2.701726957466728862e+00
6.462577674720998856e-04 -6.997289086139767278e+01 2.846309368545435259e+00
6.447710853177618991e-04 -6.997269395912979917e+01 2.701967700042823939e+00
6.432909841556161889e-04 -6.997249214312057575e+01 2.702097002130921410e+00
6.422501355660779204e-04 -6.997161145937738524e+01 2.845531933969086325e+00
6.407024109486118835e-04 -6.997152421481794704e+01 2.845478593743805629e+00
6.391705699483450241e-04 -6.997141795506338724e+01 2.702788951340670209e+00
6.378060787824994977e-04 -6.997105502105674191e+01 2.703024176770884246e+00
6.362570806007900297e-04 -6.997098660999881758e+01 2.845148975970062111e+00
6.348344942382225329e-04 -6.997072498052175149e+01 2.844987979647852328e+00
6.333085420678352413e-04 -6.997063157483042062e+01 2.844930407951118401e+00
6.319131572354884157e-04 -6.997033733117947918e+01 2.844748723708563798e+00
6.305966435025489678e-04 -6.996992288205495925e+01 2.703762714053628002e+00
6.290366692081357644e-04 -6.996989975381787019e+01 2.703777877863539736e+00
6.274911203953965465e-04 -6.996985978630576142e+01 2.703804089471870675e+00
6.260580172318268343e-04 -6.996964626035756396e+01 2.844320062501674240e+00
6.245155025983549360e-04 -6.996961315317317087e+01 2.844299457253694818e+00
6.229591851072457985e-04 -6.996960830327743963e+01 2.703969230193337125e+00
6.214135517814754588e-04 -6.996959250125900098e+01 2.844286600683473054e+00
6.202164961360498181e-04 -6.996902070204362190e+01 2.704356529122569075e+00
6.187375299834773062e-04 -6.996890814632951106e+01 2.704430948923262967e+00
6.173626856871583003e-04 -6.996863263403014344e+01 2.704613430581384925e+00
6.158534967942812504e-04 -6.996858020107917753e+01 2.843653332171534487e+00
6.143510825658743445e-04 -6.996852274600311716e+01 2.704686339865320033e+00
6.128397870236952432e-04 -6.996848576352329019e+01 2.704710893551155682e+00
6.114656182147609059e-04 -6.996823057822410874e+01 2.704880542521668652e+00
6.102017594409520681e-04 -6.996779965078479790e+01 2.843160855760648253e+00
6.087386523505023371e-04 -6.996770027312688001e+01 2.843097888803750362e+00
6.072597705599553286e-04 -6.996763264884683053e+01 2.705279598510382577e+00
6.058012763836207381e-04 -6.996753730091739953e+01 2.705343435830783960e+00
6.043272818898276586e-04 -6.996747339783070174e+01 2.842953910089086822e+00
6.030265862779006806e-04 -6.996712802067892767e+01 2.842734116516769216e+00
6.016657593477487765e-04 -6.996688723235881469e+01 2.705780172602247013e+00
6.002566049700135044e-04 -6.996673206770796583e+01 2.705884808053465651e+00
5.988333550001000670e-04 -6.996660595238017777e+01 2.842400462717219689e+00
5.974241879962201990e-04 -6.996646191270650661e+01 2.706067350576612185e+00
5.959502163508796331e-04 -6.996643217248333713e+01 2.706087474228673351e+00
5.946837457304277519e-04 -6.996605956198914100e+01 2.842049413968503746e+00
5.933840155095627868e-04 -6.996574753607913522e+01 2.841848080823281109e+00
5.919934414885555342e-04 -6.996559375019126037e+01 2.841748618822118821e+00
5.905434125706164649e-04 -6.996554615518769538e+01 2.841717805194647006e+00
5.891711013834349461e-04 -6.996537267027238727e+01 2.706808096705260347e+00
5.878017107046194963e-04 -6.996519964211518072e+01 2.706926476777190338e+00
5.865174358057652229e-04 -6.996488691022655360e+01 2.707140939859794759e+00
5.850707902984539919e-04 -6.996485645747924309e+01 2.841269612943587042e+00
5.837965454532727510e-04 -6.996453676539098865e+01 2.841060791820608777e+00
5.825260952596340424e-04 -6.996421532328186288e+01 2.840850133259288146e+00
5.813401642893274365e-04 -6.996375324021779818e+01 2.707923891700297236e+00
5.799745441555097421e-04 -6.996360509325702992e+01 2.708026855766098251e+00
5.786646746819776050e-04 -6.996336614227087125e+01 2.840290218530482580e+00
5.772764800406248115e-04 -6.996326798652225420e+01 2.708261717355111120e+00
5.761265843564824119e-04 -6.996276190538827677e+01 2.708615800028727705e+00
5.746968114497342031e-04 -6.996274668914848860e+01 2.708626474235919623e+00
5.733009620114248427e-04 -6.996267848850988003e+01 2.839833124139742537e+00
5.719319347820913833e-04 -6.996256931728416362e+01 2.708751022557057464e+00
5.705045381164771572e-04 -6.996256818254667564e+01 2.708751820079232431e+00
5.692518775463493910e-04 -6.996226630322806272e+01 2.839557525557289352e+00
5.678677544969255517e-04 -6.996220074142435408e+01 2.709010553564721757e+00
5.667047048812457258e-04 -6.996175094106291681e+01 2.839211210758296300e+00
5.653954414389219868e-04 -6.996156392376198596e+01 2.709461290656179688e+00
5.641843343846275356e-04 -6.996120827433252032e+01 2.838844438084741739e+00
5.628066672577672737e-04 -6.996115313469269381e+01 2.709753631901890891e+00
5.615300169999761599e-04 -6.996092407510462863e+01 2.838651480154424256e+00
5.601934577218072421e-04 -6.996080712215820085e+01 2.710000854206348286e+00
5.590457388326369823e-04 -6.996035801404082122e+01 2.838265330049883683e+00
5.576604574299309260e-04 -6.996033902850626873e+01 2.838252336250586705e+00
5.562926301477868216e-04 -6.996029483743546962e+01 2.710368544159262427e+00
5.551489987938272586e-04 -6.995985276243628448e+01 2.710687464754788056e+00
5.537786234382377709e-04 -6.995982429624190502e+01 2.710708052860832495e+00
5.525250038263475501e-04 -6.995959061828509107e+01 2.710877300003343482e+00
5.512160002263299030e-04 -6.995946255918231316e+01 2.837649429437290483e+00
5.498991183501681680e-04 -6.995935446622598874e+01 2.711048776426104201e+00
5.486176878697870051e-04 -6.995918748663015663e+01 2.711170292083266986e+00
5.472672952135453853e-04 -6.995915196668157421e+01 2.837434328172218301e+00
5.459495702639300448e-04 -6.995906269712199332e+01 2.711261250255267985e+00
5.447578812771368666e-04 -6.995874786503168252e+01 2.837153310383548455e+00
5.435436594285018852e-04 -6.995847927297707258e+01 2.836965796121638128e+00
5.423160176849082690e-04 -6.995824041646092439e+01 2.711863754262204829e+00
5.410721570684627005e-04 -6.995803665928870885e+01 2.712013908534970597e+00
5.397794672326865651e-04 -6.995792864431804503e+01 2.836579529008544043e+00
5.385338562728358416e-04 -6.995773894038271123e+01 2.712233926960401664e+00
5.372402383144788546e-04 -6.995764394081615478e+01 2.712304289263630430e+00
5.359464197252099184e-04 -6.995755511357236855e+01 2.836316059203762840e+00
5.346639322457360111e-04 -6.995745092095560835e+01 2.836242357248725643e+00
5.334264315358780342e-04 -6.995726814299140983e+01 2.712583375258515339e+00
5.321283108008157325e-04 -6.995720466047040986e+01 2.712630639128343901e+00
5.308072571349141660e-04 -6.995719033201238801e+01 2.836057622400796507e+00
5.294861836666979720e-04 -6.995718223491584808e+01 2.712647343593237004e+00
5.283788132865365611e-04 -6.995677583057849347e+01 2.835762576803301904e+00
5.273125579662150562e-04 -6.995629584459379657e+01 2.835419051831686410e+00
5.260959682518118142e-04 -6.995610566120345197e+01 2.835282376526587989e+00
5.248020331587155678e-04 -6.995606819466576098e+01 2.713482668278530241e+00
5.235626259102861514e-04 -6.995593265404568228e+01 2.835157765308284894e+00
5.222983668879450795e-04 -6.995585029778007424e+01 2.713647330397016333e+00
5.211145879963812247e-04 -6.995561935030414702e+01 2.834931419589222124e+00
5.200884441427476839e-04 -6.995509042444470538e+01 2.714224917684411764e+00
5.188193822462020379e-04 -6.995503349493760936e+01 2.834505774734286554e+00
5.177355853352675220e-04 -6.995462464753400411e+01 2.714581587306036603e+00
5.168203302417758490e-04 -6.995389401604950308e+01 2.833668736026101254e+00
5.156966166286444707e-04 -6.995357066614749897e+01 2.833428946607206456e+00
5.145168976031552332e-04 -6.995336090894639369e+01 2.833272848631312790e+00
5.134963904780794541e-04 -6.995284630635734402e+01 2.832888042977611320e+00
5.126372420617205262e-04 -6.995202084189516256e+01 2.832265190924831089e+00
5.116599753669263603e-04 -6.995142901263837132e+01 2.831814276771734917e+00
5.104253857714142768e-04 -6.995134483864057984e+01 2.717153012152725644e+00
5.092220357668218343e-04 -6.995120516543167355e+01 2.717264968418041438e+00
5.079513128184758508e-04 -6.995120370437034296e+01 2.717266140651305673e+00
5.071915048548729030e-04 -6.995020065256770181e+01 2.718076400526672209e+00
5.062420949553346743e-04 -6.994957430305149160e+01 2.830376560662755114e+00
5.051798896387914772e-04 -6.994917472349564491e+01 2.718916822091880015e+00
5.041527997165761712e-04 -6.994870991028304275e+01 2.719301617358946821e+00
5.028968011942212823e-04 -6.994870432400897187e+01 2.829688707076045695e+00
5.017070595147206250e-04 -6.994857290386866566e+01 2.719415528904688184e+00
5.004663608008250641e-04 -6.994854892113794165e+01 2.829564893318989860e+00
4.993149445686315873e-04 -6.994835225834791004e+01 2.829407789209010815e+00
4.981104490508604741e-04 -6.994826746877063783e+01 2.829339910225291632e+00
4.969491365330211104e-04 -6.994810162656767716e+01 2.719809097994092539e+00
4.957093544100727887e-04 -6.994809953048709872e+01 2.719810854511431231e+00
4.945003094552436959e-04 -6.994804152959048338e+01 2.719859480758281656e+00
4.933527917009955218e-04 -6.994786478649791661e+01 2.720007913143122735e+00
4.921212543536040290e-04 -6.994786416838104515e+01 2.829015838039050657e+00
4.911434267634149546e-04 -6.994735310977456777e+01 2.720439829135781640e+00
4.899905085690336093e-04 -6.994720328579748525e+01 2.720566925226467703e+00
4.888145271322481833e-04 -6.994710617903919569e+01 2.828401256253397111e+00
4.876177215623805688e-04 -6.994705756503304883e+01 2.720690816328562800e+00
4.864381680542209370e-04 -6.994697950836776101e+01 2.828297837050982366e+00
4.852717642587396369e-04 -6.994688023376308195e+01 2.828216640050095876e+00
4.842915911440564235e-04 -6.994640212009599622e+01 2.721251485161436445e+00
4.833398888037591088e-04 -6.994586919675047909e+01 2.827382306307187232e+00
4.823168313397061088e-04 -6.994548808191014189e+01 2.827064217511322308e+00
4.811593100970573450e-04 -6.994539088515513470e+01 2.722127768934539560e+00
4.800971775884159995e-04 -6.994510076972704837e+01 2.722381773100801983e+00
4.789162322545826114e-04 -6.994506360480033891e+01 2.826707559717640539e+00
4.777905028616700740e-04 -6.994491694855999242e+01 2.826583743421685391e+00
4.766123325094321619e-04 -6.994488586610097514e+01 2.722570694812713743e+00
4.754988341598455608e-04 -6.994472487628429747e+01 2.722712653637432645e+00
4.744372438388227476e-04 -6.994445995459651044e+01 2.826195939115116573e+00
4.733634068721174603e-04 -6.994422591089306707e+01 2.723155024499513743e+00
4.723718897007330299e-04 -6.994382272918515753e+01 2.723515162847965687e+00
4.712023131532605308e-04 -6.994380176505306679e+01 2.723533955592092326e+00
4.700290609654357793e-04 -6.994379478181333809e+01 2.723540217008816544e+00
4.690538176467651645e-04 -6.994337179480436362e+01 2.723920867634495924e+00
4.679089707557324246e-04 -6.994331553638075150e+01 2.825211227436765782e+00
4.668495818800268301e-04 -6.994308219513726499e+01 2.825007994903177000e+00
4.657275316032579771e-04 -6.994298853945342387e+01 2.824926184010097430e+00
4.645873702647747077e-04 -6.994293967058555950e+01 2.824883440751377428e+00
4.634770230497042430e-04 -6.994283249537843972e+01 2.724410210609780947e+00
4.624285847320424876e-04 -6.994259717280763766e+01 2.824582808280315493e+00
4.613055718114259158e-04 -6.994252863745779791e+01 2.824522424475095050e+00
4.601665938438150223e-04 -6.994250072199839963e+01 2.824497807499325663e+00
4.590423137834172729e-04 -6.994244691374370859e+01 2.724762904996854473e+00
4.580330749065099740e-04 -6.994214790898746514e+01 2.725038067205053149e+00
4.569697999907037763e-04 -6.994197200090799527e+01 2.824029154234874550e+00
4.559132658824278472e-04 -6.994178672142261632e+01 2.725372425023712353e+00
4.548629559258534445e-04 -6.994159312863223477e+01 2.725552539237509730e+00
4.537941567704509359e-04 -6.994144561040644703e+01 2.823557935780969252e+00
4.527036097092883662e-04 -6.994135167830336286e+01 2.725778074177339416e+00
4.516219740682308375e-04 -6.994124381709994509e+01 2.725879149995585227e+00
4.505343701883676917e-04 -6.994115493888318724e+01 2.823295699926811952e+00
4.494342644611704855e-04 -6.994109970469561688e+01 2.726014512045941363e+00
4.483913813303102344e-04 -6.994092283637442620e+01 2.823085245571801849e+00
4.472752710569879607e-04 -6.994091508245293198e+01 2.726188455986604975e+00
4.462161314108377625e-04 -6.994078587223179966e+01 2.822960609789792130e+00
4.451658775393417815e-04 -6.994064233522286145e+01 2.822829633826116069e+00
4.440623127256843831e-04 -6.994062440988558649e+01 2.726463541329700924e+00
4.430491851604020860e-04 -6.994040851511512358e+01 2.822615481040373631e+00
4.420264796351925513e-04 -6.994021951748712240e+01 2.726849261188405205e+00
4.409552025062184817e-04 -6.994014601777874418e+01 2.726919602381049135e+00
4.398968564732989167e-04 -6.994004902412109459e+01 2.822284279669014850e+00
4.388330613319239328e-04 -6.993997023600772422e+01 2.822211372071897539e+00
4.377479602891977645e-04 -6.993994599482570607e+01 2.822188916853876073e+00
4.366973972197207084e-04 -6.993984880608408616e+01 2.727205065970202735e+00
4.358550109276651519e-04 -6.993927966214707226e+01 2.821567311476689710e+00
4.347771252705761539e-04 -6.993925576235744757e+01 2.821544857213138080e+00
4.337001024302589072e-04 -6.993923601942830715e+01 2.727798916128282514e+00
4.326481618114247688e-04 -6.993916446807702414e+01 2.727868729755048793e+00
4.316419817827396566e-04 -6.993899280767617199e+01 2.821297066771686790e+00
4.305818627874320780e-04 -6.993895184319504210e+01 2.821258341693586580e+00
4.295641272118140628e-04 -6.993881826950497782e+01 2.821131837722067104e+00
4.285664716283035932e-04 -6.993864345411985539e+01 2.820965733676269238e+00
4.275091970070319606e-04 -6.993861350483513206e+01 2.728409712703586898e+00
4.264628471825267241e-04 -6.993856405425358957e+01 2.728458566031564558e+00
4.254099558064248035e-04 -6.993853600055484776e+01 2.820863327565818590e+00
4.243563435058507992e-04 -6.993851577138440234e+01 2.820844022306244092e+00
4.233352299447877098e-04 -6.993842493548825701e+01 2.728596272397649791e+00
4.223004610787258915e-04 -6.993837225268053714e+01 2.820706817561822621e+00
4.212829756222186291e-04 -6.993828454743562872e+01 2.820622761870515305e+00
4.202608051119625498e-04 -6.993821382333628378e+01 2.728806002556648735e+00
4.192163365815367634e-04 -6.993820220334688997e+01 2.728817573333088387e+00
4.181960078651747307e-04 -6.993813906549263493e+01 2.728880493059866463e+00
4.171577045087300852e-04 -6.993812496787330701e+01 2.820469412687992783e+00
4.161191670674862608e-04 -6.993811762791079900e+01 2.728901875545802547e+00
4.151396038465043447e-04 -6.993797444797377239e+01 2.820324280388515348e+00
4.141193603736852222e-04 -6.993793506409396343e+01 2.729084361991994889e+00
4.131204086815085043e-04 -6.993785020953332321e+01 2.729169420814542057e+00
4.120912084338793232e-04 -6.993784460190474306e+01 2.820198696874475885e+00
4.110961541388139721e-04 -6.993776216763752984e+01 2.729257837033847611e+00
4.100706823949790201e-04 -6.993775976552211660e+01 2.729260251688714334e+00
4.091796984499242195e-04 -6.993743488638178007e+01 2.729587975732684857e+00
4.081722801537165718e-04 -6.993739996588907104e+01 2.729623338870965199e+00
4.071583846651474661e-04 -6.993738704519307703e+01 2.819753271940791173e+00
4.061535167426883787e-04 -6.993735809825903971e+01 2.819724939097476124e+00
4.051547782975320716e-04 -6.993732014371269656e+01 2.729704273588646757e+00
4.041638531022850758e-04 -6.993726893372439690e+01 2.729756271398477097e+00
4.032502693611188216e-04 -6.993703192146668357e+01 2.729997690146787725e+00
4.022886763086436310e-04 -6.993691937526863001e+01 2.730112770565071401e+00
4.014030470350295633e-04 -6.993662327909484588e+01 2.818999426489290361e+00
4.004419657784541410e-04 -6.993652045486186353e+01 2.818896921427376689e+00
3.994973712811744930e-04 -6.993638212128469434e+01 2.818758627933286576e+00
3.985233650703452844e-04 -6.993632317738791926e+01 2.730727240874264439e+00
3.975691734765789825e-04 -6.993622036616812920e+01 2.730834043014788826e+00
3.966224662026287054e-04 -6.993610444495983813e+01 2.730954766013474533e+00
3.956895385724962374e-04 -6.993595939618022328e+01 2.818333214591150160e+00
3.947501528128616213e-04 -6.993583626619859217e+01 2.818208492246092156e+00
3.939826653209424598e-04 -6.993528239476458452e+01 2.817642823283073028e+00
3.930704465162459908e-04 -6.993510045741996350e+01 2.732014126528134135e+00
3.921578751718345448e-04 -6.993492480495064001e+01 2.732202087459507212e+00
3.911919581109954782e-04 -6.993489092547389419e+01 2.732238433433349822e+00
3.902717047323407120e-04 -6.993474613109073346e+01 2.817087695902274369e+00
3.894297035922330338e-04 -6.993440593600689681e+01 2.732762066341244633e+00
3.885027261702655088e-04 -6.993428911949492033e+01 2.816608605657042741e+00
3.875613654008864943e-04 -6.993421510786700424e+01 2.732969839571458337e+00
3.865949153105017956e-04 -6.993421189208623900e+01 2.816527086884189846e+00
3.856623254947020413e-04 -6.993412712426500377e+01 2.733065973383622893e+00
3.847096702843186148e-04 -6.993410035979592010e+01 2.816409066257198557e+00
3.838073345826253382e-04 -6.993394861262734707e+01 2.816247934694513511e+00
3.828942902394477069e-04 -6.993383035995965713e+01 2.816121919784809524e+00
3.820163411473644771e-04 -6.993362592088297447e+01 2.733617750360395338e+00
3.810769503729686310e-04 -6.993358798223081862e+01 2.815862385658531419e+00
3.801444748945618374e-04 -6.993353792889249121e+01 2.815808578362415382e+00
3.792283988804763463e-04 -6.993345064730820582e+01 2.815714576193895979e+00
3.782967699914676382e-04 -6.993341031306449906e+01 2.815671060952741556e+00
3.774337415923154321e-04 -6.993319427212421147e+01 2.815437163900495587e+00
3.765227209269291137e-04 -6.993311091328070006e+01 2.734192288592686815e+00
3.755952238178803513e-04 -6.993307727533385787e+01 2.815309915974169463e+00
3.746596403024531540e-04 -6.993307131847875269e+01 2.815303426160490119e+00
3.738712077921461864e-04 -6.993267793253184550e+01 2.814872445491776176e+00
3.730453237905342781e-04 -6.993238938268261506e+01 2.735010736876994919e+00
3.721200916754114382e-04 -6.993237267718714634e+01 2.735029879658965601e+00
3.712204715250119746e-04 -6.993229315747345254e+01 2.814446226234602388e+00
3.704895698336846833e-04 -6.993176401370340045e+01 2.813852257351566521e+00
3.696076581790425043e-04 -6.993164724671302679e+01 2.813719927200787563e+00
3.686878020059394453e-04 -6.993163908554632258e+01 2.813710660946936670e+00
3.677687658977596354e-04 -6.993163491931386488e+01 2.735884375231074639e+00
3.668884896168905438e-04 -6.993153134756809663e+01 2.736005796169242110e+00
3.659897490481790554e-04 -6.993148398150323430e+01 2.813534120434376895e+00
3.650944434745388820e-04 -6.993143323708929415e+01 2.736121155623167489e+00
3.642073920009213789e-04 -6.993136584281685941e+01 2.813399096061486304e+00
3.633008430244350309e-04 -6.993135804675920042e+01 2.736209791695984439e+00
3.624584212983802066e-04 -6.993117953859763247e+01 2.736421016404777973e+00
3.615603001173530351e-04 -6.993116047345503716e+01 2.813163207765883467e+00
3.606740052827301550e-04 -6.993111478855165331e+01 2.813110530430599443e+00
3.597930054652834610e-04 -6.993106042518294885e+01 2.813047748956214456e+00
3.588984391464561971e-04 -6.993104985729605971e+01 2.736575175384785563e+00
3.580253195678254237e-04 -6.993098559749769549e+01 2.736651788311844413e+00
3.572036075888156874e-04 -6.993078335786319144e+01 2.736893886248060515e+00
3.563309049441694301e-04 -6.993072949905041469e+01 2.812663266245658988e+00
3.554606926016089740e-04 -6.993067463265165884e+01 2.737024661672438075e+00
3.545746926901695165e-04 -6.993067028396608009e+01 2.812594042965986141e+00
3.537290471679959639e-04 -6.993055808986454736e+01 2.737165329734914998e+00
3.528892197419502240e-04 -6.993043512386101668e+01 2.737314305984718033e+00
3.520367700647736276e-04 -6.993035367589351381e+01 2.812221686004685139e+00
3.511917819564334617e-04 -6.993025684485635907e+01 2.812107040559792104e+00
3.503462129726055575e-04 -6.993016746095815961e+01 2.812000889440152918e+00
3.494909526299814530e-04 -6.993011163171797762e+01 2.737708997034814296e+00
3.486443499129519711e-04 -6.993003695852479495e+01 2.737800685842724846e+00
3.477819829061182819e-04 -6.993001350889906576e+01 2.811817323241914579e+00
3.469355546621786385e-04 -6.992995026518343593e+01 2.737907411241141453e+00
3.461065540534721515e-04 -6.992984261910729060e+01 2.738040349446981381e+00
3.452611647841395399e-04 -6.992978817642111267e+01 2.811546943663879361e+00
3.444179431468231923e-04 -6.992973343552139909e+01 2.738175664862501524e+00
3.435643402245188924e-04 -6.992971490453871297e+01 2.811458581378762922e+00
3.427372867394539260e-04 -6.992962508062727522e+01 2.738310434804672067e+00
3.418939877317161481e-04 -6.992958859483024980e+01 2.738355924092582772e+00
3.410547412751548427e-04 -6.992954631044889879e+01 2.738408711924368077e+00
3.402445553595706313e-04 -6.992942466692596781e+01 2.811106393741151344e+00
3.394125668203401038e-04 -6.992937292775530977e+01 2.811043241089739464e+00
3.386234092446886745e-04 -6.992920070374316310e+01 2.738842987438448340e+00
3.377871019589984104e-04 -6.992917348528035859e+01 2.738877405585443903e+00
3.369744094108235240e-04 -6.992908231544464570e+01 2.738992925191110039e+00
3.361397934878862384e-04 -6.992906218096246107e+01 2.810661536200099953e+00
3.353236293307955938e-04 -6.992899318325179081e+01 2.739106213886426389e+00
3.344948020757044778e-04 -6.992896796638477497e+01 2.810544979229512741e+00
3.336881001143915024e-04 -6.992888258175615590e+01 2.739247277828409377e+00
3.328562381896737403e-04 -6.992887862683164713e+01 2.739252332106236310e+00
3.320372537773219981e-04 -6.992884213365323376e+01 2.810388693336519417e+00
3.312287707958531773e-04 -6.992878001936405497e+01 2.739378575990109699e+00
3.304104888222611004e-04 -6.992875351947427021e+01 2.739412577490880185e+00
3.296121996935476826e-04 -6.992867249546361563e+01 2.810176875919430550e+00
3.288019635958229102e-04 -6.992863367127633012e+01 2.810128214635832400e+00
3.279850841507902159e-04 -6.992862117424719770e+01 2.810112536488134971e+00
3.271707879019805296e-04 -6.992860698473248249e+01 2.810094726346111127e+00
3.263749153978237204e-04 -6.992854253864572911e+01 2.739684423511532518e+00
3.256276409524375462e-04 -6.992833478356199350e+01 2.809751261906954234e+00
3.248381353688916426e-04 -6.992826229320195353e+01 2.740048709237485447e+00
3.240718152662335860e-04 -6.992812416315986468e+01 2.740229633541656717e+00
3.232907115466333576e-04 -6.992803735226584649e+01 2.809371947694311533e+00
3.224971420578301657e-04 -6.992799503208691192e+01 2.740399606848413327e+00
3.216980271831649889e-04 -6.992797600469495478e+01 2.809293177291921406e+00
3.209240163928657355e-04 -6.992788492039377957e+01 2.809175882393105006e+00
3.201424996735193970e-04 -6.992782309829550513e+01 2.809096035167574890e+00
3.193537261913558314e-04 -6.992778995845904433e+01 2.809053154114474538e+00
3.185590217936811147e-04 -6.992778153684906783e+01 2.740682431683574727e+00
3.177644117402913322e-04 -6.992777904181131987e+01 2.809039016502303809e+00
3.169816474343090519e-04 -6.992774542877495492e+01 2.808995448164469888e+00
3.162133178599649415e-04 -6.992767226408966508e+01 2.808900416075789330e+00
3.154495242366221926e-04 -6.992759062383696289e+01 2.740937284522133588e+00
3.147197542762567219e-04 -6.992740673257623030e+01 2.808553210848812043e+00
3.139598628288953479e-04 -6.992732415409507496e+01 2.741296148054931159e+00
3.131850421223753077e-04 -6.992729510170106266e+01 2.741335499950741550e+00
3.124091859424101610e-04 -6.992727548448893060e+01 2.741362097210685356e+00
3.116403767232878369e-04 -6.992723942214411181e+01 2.808332539165311115e+00
3.108692301321400913e-04 -6.992721696458558256e+01 2.741441561666020377e+00
3.101245626870405715e-04 -6.992711527455468001e+01 2.741580086460238430e+00
3.094002262990093021e-04 -6.992695363689614396e+01 2.741801436521106528e+00
3.086449255873066773e-04 -6.992689779841219888e+01 2.741878239093304082e+00
3.078866209298812421e-04 -6.992685770510827581e+01 2.807823401849596223e+00
3.071259637769671396e-04 -6.992683133754992753e+01 2.741969879764457829e+00
3.063855859168648321e-04 -6.992674491303969830e+01 2.742089420901008268e+00
3.056555749754153698e-04 -6.992663041040253802e+01 2.742248456490975261e+00
3.049402981517751509e-04 -6.992647329276485380e+01 2.807302380449693935e+00
3.042000770588045629e-04 -6.992640367330587026e+01 2.742565627655277893e+00
3.034572511782485343e-04 -6.992634855865837551e+01 2.742643184243892307e+00
3.027449737222774238e-04 -6.992619852622530630e+01 2.742855235276792314e+00
3.019976158895810634e-04 -6.992617018350894398e+01 2.806885420724610558e+00
3.012588190936327042e-04 -6.992611954707132327e+01 2.806815220616893036e+00
3.005201956940882426e-04 -6.992607434776162734e+01 2.743031785972405601e+00
2.997923967853665587e-04 -6.992599908205646386e+01 2.806647573979919486e+00
2.990506619256958734e-04 -6.992597630953099497e+01 2.806615780270312221e+00
2.983163473786103821e-04 -6.992593481462255056e+01 2.806557763318672905e+00
2.975716320732315918e-04 -6.992593433036637407e+01 2.743232007165588460e+00
2.968486079776118326e-04 -6.992586703505399726e+01 2.806462760941403900e+00
2.961123475247375708e-04 -6.992585037168659312e+01 2.806439360045833276e+00
2.954002931769431962e-04 -6.992575794387607857e+01 2.806309236439616051e+00
2.946628548204381810e-04 -6.992575746869115960e+01 2.806308566028139495e+00
2.939397142364504252e-04 -6.992571461375248987e+01 2.743548710219823938e+00
2.932143739315982251e-04 -6.992568531331312442e+01 2.743591180524544981e+00
2.924864771936409977e-04 -6.992567087266070303e+01 2.806186146890509825e+00
2.917581136720245731e-04 -6.992566422530904902e+01 2.806176729372673595e+00
2.910364383220503644e-04 -6.992564082951331272e+01 2.806143560666515491e+00
2.903270253673301987e-04 -6.992558134513268442e+01 2.806059065542730213e+00
2.896238972955090282e-04 -6.992550613105457558e+01 2.805951889860430093e+00
2.889011853772582394e-04 -6.992550459591234358e+01 2.805949698426211558e+00
2.881947404507749391e-04 -6.992545287269871324e+01 2.805875770100862088e+00
2.874826172097923725e-04 -6.992542690991675158e+01 2.805838593122579994e+00
2.867658459948271669e-04 -6.992542329130262146e+01 2.805833407874086305e+00
2.860797731365250255e-04 -6.992531860746956340e+01 2.805683015177611317e+00
2.853739301924260760e-04 -6.992528895038252301e+01 2.744171325285563512e+00
2.846834171658207523e-04 -6.992521156055508413e+01 2.805528445425742312e+00
