logz logzerr logvol nlive logl logwt insert_order
-7.213322543211501170e+01 7.087294588821724250e-02 -3.727499999999931646e+00 4.000000000000000000e+02 -6.994057999130603775e+01 -7.966079427799728307e+01 1.719999999999999973e+00
-7.213268753207158568e+01 7.068557875687704606e-02 -3.729999999999931592e+00 4.000000000000000000e+02 -6.994054537737230248e+01 -7.966325966406354553e+01 1.814999999999999947e+00
-7.213215124464001349e+01 7.079021098705556847e-02 -3.732499999999931539e+00 4.000000000000000000e+02 -6.994049073972337283e+01 -7.966570502641461360e+01 5.000000000000000104e-03
-7.213161655342146616e+01 7.090566635244094362e-02 -3.734999999999931486e+00 4.000000000000000000e+02 -6.994042597496303415e+01 -7.966814026165427265e+01 3.649999999999999911e-01
-7.213108344741816325e+01 7.099869240981102059e-02 -3.737499999999931433e+00 4.000000000000000000e+02 -6.994021859062119972e+01 -7.967043287731243595e+01 6.199999999999999956e-01
-7.213055184529792996e+01 7.105819074819554049e-02 -3.739999999999931379e+00 4.000000000000000000e+02 -6.994009054148060045e+01 -7.967280482817184861e+01 1.810000000000000053e+00
-7.213002178406549092e+01 7.139254029240114929e-02 -3.742499999999931326e+00 4.000000000000000000e+02 -6.993986002244447775e+01 -7.967507430913572364e+01 9.899999999999999911e-01
-7.212949320429504496e+01 7.135419619103347544e-02 -3.744999999999931273e+00 4.000000000000000000e+02 -6.993962509659239402e+01 -7.967733938328363763e+01 2.000000000000000042e-02
-7.212896609874425735e+01 7.120272002338949580e-02 -3.747499999999931219e+00 4.000000000000000000e+02 -6.993960077052719271e+01 -7.967981505721843405e+01 5.400000000000000355e-01
-7.212844057318599766e+01 7.128971276306016180e-02 -3.749999999999931166e+00 4.000000000000000000e+02 -6.993927469045762280e+01 -7.968198897714886186e+01 1.150000000000000050e-01
-7.212791646397111833e+01 7.123564049176099588e-02 -3.752499999999931113e+00 4.000000000000000000e+02 -6.993900591421072477e+01 -7.968422020090196156e+01 1.324999999999999956e+00
-7.212739379648716920e+01 7.149580552139638001e-02 -3.754999999999931060e+00 4.000000000000000000e+02 -6.993891970882572195e+01 -7.968663399551697069e+01 7.800000000000000266e-01
-7.212687266114599538e+01 7.174423897305387543e-02 -3.757499999999931006e+00 4.000000000000000000e+02 -6.993872567458784317e+01 -7.968893996127908963e+01 2.349999999999999867e-01
-7.212635299664428601e+01 7.151211095604954882e-02 -3.759999999999930953e+00 4.000000000000000000e+02 -6.993870324886998446e+01 -7.969141753556122865e+01 9.549999999999999600e-01
-7.212583488696650136e+01 7.141492297119675370e-02 -3.762499999999930900e+00 4.000000000000000000e+02 -6.993846091382073382e+01 -7.969367520051197573e+01 1.000000000000000021e-02
-7.212531821307931068e+01 7.150275316848295204e-02 -3.764999999999930846e+00 4.000000000000000000e+02 -6.993811676031518232e+01 -7.969583104700642195e+01 1.770000000000000018e+00
-7.212480291781488972e+01 7.110063410542603879e-02 -3.767499999999930793e+00 4.000000000000000000e+02 -6.993788963903917022e+01 -7.969810392573040758e+01 1.689999999999999947e+00
-7.212428905691369607e+01 7.081010945401883250e-02 -3.769999999999930740e+00 4.000000000000000000e+02 -6.993780502416139200e+01 -7.970051931085264130e+01 8.199999999999999512e-01
-7.212377669865009011e+01 7.098678596273237662e-02 -3.772499999999930687e+00 4.000000000000000000e+02 -6.993770511618234309e+01 -7.970291940287359012e+01 6.450000000000000178e-01
-7.212326583005301472e+01 7.123448014261614392e-02 -3.774999999999930633e+00 4.000000000000000000e+02 -6.993747277314420785e+01 -7.970518705983545260e+01 1.399999999999999911e+00
-7.212275637858620314e+01 7.103215757006610398e-02 -3.777499999999930580e+00 4.000000000000000000e+02 -6.993738388981947196e+01 -7.970759817651071444e+01 1.929999999999999938e+00
-7.212224841245920004e+01 7.104957319879122435e-02 -3.779999999999930527e+00 4.000000000000000000e+02 -6.993734875265387529e+01 -7.971006303934511550e+01 7.750000000000000222e-01
-7.212174195380443109e+01 7.082711411778927491e-02 -3.782499999999930473e+00 4.000000000000000000e+02 -6.993734740740296729e+01 -7.971256169409420522e+01 1.659999999999999920e+00
-7.212123701444720325e+01 7.060596340195514353e-02 -3.784999999999930420e+00 4.000000000000000000e+02 -6.993731304952773087e+01 -7.971502733621898074e+01 3.449999999999999734e-01
-7.212073357245084537e+01 7.044226840326350825e-02 -3.787499999999930367e+00 4.000000000000000000e+02 -6.993722354840961941e+01 -7.971743783510086701e+01 1.534999999999999920e+00
-7.212023159495180380e+01 7.017803725642003665e-02 -3.789999999999930314e+00 4.000000000000000000e+02 -6.993716991622817147e+01 -7.971988420291941679e+01 1.014999999999999902e+00
-7.211973109490637057e+01 7.004618339182226705e-02 -3.792499999999930260e+00 4.000000000000000000e+02 -6.993700896957065538e+01 -7.972222325626189843e+01 9.599999999999999645e-01
-7.211923201368757930e+01 6.998753090390164022e-02 -3.794999999999930207e+00 4.000000000000000000e+02 -6.993695780353499458e+01 -7.972467209022623535e+01 1.594999999999999973e+00
-7.211873440118600342e+01 6.954179342957803045e-02 -3.797499999999930154e+00 4.000000000000000000e+02 -6.993692322129078320e+01 -7.972713750798202170e+01 1.020000000000000018e+00
-7.211823826057791109e+01 6.960031267364664986e-02 -3.799999999999930100e+00 4.000000000000000000e+02 -6.993685790696258664e+01 -7.972957219365383708e+01 1.350000000000000089e-01
-7.211774357158388682e+01 6.899444264937790172e-02 -3.802499999999930047e+00 4.000000000000000000e+02 -6.993675866808678165e+01 -7.973197295477802982e+01 1.780000000000000027e+00
-7.211725031251283724e+01 6.891262314905682862e-02 -3.804999999999929994e+00 4.000000000000000000e+02 -6.993668070341249177e+01 -7.973439499010373765e+01 1.919999999999999929e+00
-7.211675848899010077e+01 6.887198200308872198e-02 -3.807499999999929940e+00 4.000000000000000000e+02 -6.993633531813713944e+01 -7.973654960482838305e+01 1.655000000000000027e+00
-7.211626796500843284e+01 6.902359114283175556e-02 -3.809999999999929887e+00 4.000000000000000000e+02 -6.993632491002937002e+01 -7.973903919672061136e+01 1.800000000000000044e+00
-7.211577890031216498e+01 6.916319757818990832e-02 -3.812499999999929834e+00 4.000000000000000000e+02 -6.993630180396216645e+01 -7.974151609065340551e+01 1.155000000000000027e+00
-7.211529128365947372e+01 6.937437963087650372e-02 -3.814999999999929781e+00 4.000000000000000000e+02 -6.993627430585939919e+01 -7.974398859255063599e+01 2.399999999999999911e-01
-7.211480510792536336e+01 6.931548076478670495e-02 -3.817499999999929727e+00 4.000000000000000000e+02 -6.993624859748223344e+01 -7.974646288417346796e+01 7.750000000000000222e-01
-7.211432036902196785e+01 6.892445330768950940e-02 -3.819999999999929674e+00 4.000000000000000000e+02 -6.993624600221482979e+01 -7.974896028890607624e+01 8.249999999999999556e-01
-7.211383707317756375e+01 6.894777824396666754e-02 -3.822499999999929621e+00 4.000000000000000000e+02 -6.993612495339399970e+01 -7.975133924008524389e+01 1.899999999999999911e+00
-7.211335515833467014e+01 6.871287503698893240e-02 -3.824999999999929567e+00 4.000000000000000000e+02 -6.993612437576770446e+01 -7.975383866245894637e+01 1.370000000000000107e+00
-7.211287467775824211e+01 6.899375340513881627e-02 -3.827499999999929514e+00 4.000000000000000000e+02 -6.993591131662833504e+01 -7.975612560331957468e+01 6.650000000000000355e-01
-7.211239552471776904e+01 6.913476851469271822e-02 -3.829999999999929461e+00 4.000000000000000000e+02 -6.993582384850917322e+01 -7.975853813520041058e+01 7.600000000000000089e-01
-7.211191775490509315e+01 6.923628964556458043e-02 -3.832499999999929408e+00 4.000000000000000000e+02 -6.993580431844632983e+01 -7.976101860513756492e+01 6.199999999999999956e-01
-7.211144139602552627e+01 6.939400540490216207e-02 -3.834999999999929354e+00 4.000000000000000000e+02 -6.993573434250711784e+01 -7.976344862919836487e+01 1.300000000000000044e+00
-7.211096641928904205e+01 6.939704390099735165e-02 -3.837499999999929301e+00 4.000000000000000000e+02 -6.993565625173035016e+01 -7.976587053842159492e+01 1.524999999999999911e+00
-7.211049281618961970e+01 6.971510114172237149e-02 -3.839999999999929248e+00 4.000000000000000000e+02 -6.993549990704316599e+01 -7.976821419373440847e+01 4.550000000000000155e-01
-7.211002054516022497e+01 6.988623290065246185e-02 -3.842499999999929194e+00 4.000000000000000000e+02 -6.993545799537967866e+01 -7.977067228207091887e+01 6.250000000000000000e-01
-7.210954965570363129e+01 6.978697338411146700e-02 -3.844999999999929141e+00 4.000000000000000000e+02 -6.993505893439970578e+01 -7.977277322109094371e+01 8.900000000000000133e-01
-7.210907997545399439e+01 6.987949763775236356e-02 -3.847499999999929088e+00 4.000000000000000000e+02 -6.993423437703023637e+01 -7.977444866372147203e+01 1.889999999999999902e+00
-7.210861130141053366e+01 6.962799625579939311e-02 -3.849999999999929035e+00 4.000000000000000000e+02 -6.993419231845228978e+01 -7.977690660514353738e+01 1.735000000000000098e+00
-7.210814399667066255e+01 6.962129296878813434e-02 -3.852499999999928981e+00 4.000000000000000000e+02 -6.993399391574408241e+01 -7.977920820243532773e+01 1.745000000000000107e+00
-7.210767798376109283e+01 6.941083251958524158e-02 -3.854999999999928928e+00 4.000000000000000000e+02 -6.993398215917879668e+01 -7.978169644587003972e+01 1.465000000000000080e+00
-7.210721334522220616e+01 6.936875203431074055e-02 -3.857499999999928875e+00 4.000000000000000000e+02 -6.993384493544415648e+01 -7.978405922213539725e+01 4.499999999999999833e-02
-7.210675001824985486e+01 6.938756528139698732e-02 -3.859999999999928821e+00 4.000000000000000000e+02 -6.993378092178944883e+01 -7.978649520848068732e+01 7.249999999999999778e-01
-7.210628803235228190e+01 6.942063064585539400e-02 -3.862499999999928768e+00 4.000000000000000000e+02 -6.993375982978413674e+01 -7.978897411647537297e+01 1.580000000000000071e+00
-7.210582740279792802e+01 6.948704984115021410e-02 -3.864999999999928715e+00 4.000000000000000000e+02 -6.993368467075154626e+01 -7.979139895744279443e+01 2.000000000000000000e+00
-7.210536810015608467e+01 6.941493632100706468e-02 -3.867499999999928662e+00 4.000000000000000000e+02 -6.993366345099725834e+01 -7.979387773768850423e+01 1.774999999999999911e+00
-7.210491014469448601e+01 6.958101248930236016e-02 -3.869999999999928608e+00 4.000000000000000000e+02 -6.993351533352810634e+01 -7.979622962021934995e+01 8.349999999999999645e-01
-7.210445347391404880e+01 6.945626381294857377e-02 -3.872499999999928555e+00 4.000000000000000000e+02 -6.993346803697073710e+01 -7.979868232366197844e+01 1.040000000000000036e+00
-7.210399812952694276e+01 6.961231952292833147e-02 -3.874999999999928502e+00 4.000000000000000000e+02 -6.993346801729424556e+01 -7.980118230398548462e+01 1.650000000000000078e-01
-7.210354412853885719e+01 6.947619952790839992e-02 -3.877499999999928448e+00 4.000000000000000000e+02 -6.993346404178787168e+01 -7.980367832847910847e+01 1.294999999999999929e+00
-7.210309146458905616e+01 6.940703921305345359e-02 -3.879999999999928395e+00 4.000000000000000000e+02 -6.993334588948079045e+01 -7.980606017617202497e+01 3.649999999999999911e-01
-7.210264008161463778e+01 6.930516075280421240e-02 -3.882499999999928342e+00 4.000000000000000000e+02 -6.993328200699423292e+01 -7.980849629368547937e+01 1.070000000000000062e+00
-7.210218999983599986e+01 6.917966133248816540e-02 -3.884999999999928288e+00 4.000000000000000000e+02 -6.993319954210792844e+01 -7.981091382879917262e+01 1.705000000000000071e+00
-7.210174120658150798e+01 6.921172350643611804e-02 -3.887499999999928235e+00 4.000000000000000000e+02 -6.993316465875544452e+01 -7.981337894544668643e+01 1.844999999999999973e+00
-7.210129371887452976e+01 6.946196711062567475e-02 -3.889999999999928182e+00 4.000000000000000000e+02 -6.993312783768789131e+01 -7.981584212437913095e+01 1.685000000000000053e+00
-7.210084753147125980e+01 6.960726810286171906e-02 -3.892499999999928129e+00 4.000000000000000000e+02 -6.993301005390397052e+01 -7.981822434059520788e+01 8.000000000000000167e-02
-7.210040260400270995e+01 6.933275155989643279e-02 -3.894999999999928075e+00 4.000000000000000000e+02 -6.993293176564843350e+01 -7.982064605233966859e+01 1.429999999999999938e+00
-7.209995894987183362e+01 6.935703943054151444e-02 -3.897499999999928022e+00 4.000000000000000000e+02 -6.993269060722381880e+01 -7.982290489391505162e+01 1.400000000000000133e-01
-7.209951649283082986e+01 6.942755843409119387e-02 -3.899999999999927969e+00 4.000000000000000000e+02 -6.993257261166763783e+01 -7.982528689835888258e+01 1.754999999999999893e+00
-7.209907528345424055e+01 6.937209830669939514e-02 -3.902499999999927915e+00 4.000000000000000000e+02 -6.993237378312207397e+01 -7.982758806981331645e+01 7.650000000000000133e-01
-7.209863528211842265e+01 6.934086137069501998e-02 -3.904999999999927862e+00 4.000000000000000000e+02 -6.993232248398857109e+01 -7.983003677067981130e+01 1.860000000000000098e+00
-7.209819654970299041e+01 6.936712520590164466e-02 -3.907499999999927809e+00 4.000000000000000000e+02 -6.993230982275053975e+01 -7.983252410944177768e+01 1.300000000000000044e-01
-7.209775909889313539e+01 6.922622114896961887e-02 -3.909999999999927756e+00 4.000000000000000000e+02 -6.993228599798248979e+01 -7.983500028467372545e+01 5.899999999999999689e-01
-7.209732292051882041e+01 6.958903445066307036e-02 -3.912499999999927702e+00 4.000000000000000000e+02 -6.993225478498334269e+01 -7.983746907167457607e+01 1.899999999999999911e+00
-7.209688800711386136e+01 6.947066182185418493e-02 -3.914999999999927649e+00 4.000000000000000000e+02 -6.993223603060957316e+01 -7.983995031730081848e+01 1.270000000000000018e+00
-7.209645435986354300e+01 6.981788657089597894e-02 -3.917499999999927596e+00 4.000000000000000000e+02 -6.993219576972235529e+01 -7.984241005641359834e+01 1.489999999999999991e+00
-7.209602196523800899e+01 6.975299029590453781e-02 -3.919999999999927542e+00 4.000000000000000000e+02 -6.993208733409487365e+01 -7.984480162078611443e+01 1.799999999999999933e-01
-7.209559078969182622e+01 6.990751755528522293e-02 -3.922499999999927489e+00 4.000000000000000000e+02 -6.993201670676835136e+01 -7.984723099345958985e+01 3.200000000000000067e-01
-7.209516084551694348e+01 6.997680466919650732e-02 -3.924999999999927436e+00 4.000000000000000000e+02 -6.993195554459902041e+01 -7.984966983129025664e+01 1.139999999999999902e+00
-7.209473213272669057e+01 6.998108371840730535e-02 -3.927499999999927383e+00 4.000000000000000000e+02 -6.993192495552784749e+01 -7.985213924221909565e+01 5.150000000000000133e-01
-7.209430466033533946e+01 6.981355468282950116e-02 -3.929999999999927329e+00 4.000000000000000000e+02 -6.993185882502902473e+01 -7.985457311172027062e+01 1.530000000000000027e+00
-7.209387840908011924e+01 6.998696277386336206e-02 -3.932499999999927276e+00 4.000000000000000000e+02 -6.993185177869438007e+01 -7.985706606538562369e+01 8.050000000000000488e-01
-7.209345340006122171e+01 7.015790296103464885e-02 -3.934999999999927223e+00 4.000000000000000000e+02 -6.993184121026698108e+01 -7.985955549695822242e+01 1.524999999999999911e+00
-7.209302962764057554e+01 7.010962892161656801e-02 -3.937499999999927169e+00 4.000000000000000000e+02 -6.993164224434471521e+01 -7.986185653103595428e+01 1.570000000000000062e+00
-7.209260700810240508e+01 7.000117931844672403e-02 -3.939999999999927116e+00 4.000000000000000000e+02 -6.993146979687628573e+01 -7.986418408356752252e+01 1.100000000000000006e-01
-7.209218554899936748e+01 7.016767026806958185e-02 -3.942499999999927063e+00 4.000000000000000000e+02 -6.993138124429606250e+01 -7.986659553098729702e+01 1.439999999999999947e+00
-7.209176528191048305e+01 7.014279317523307300e-02 -3.944999999999927009e+00 4.000000000000000000e+02 -6.993124001313034910e+01 -7.986895429982158134e+01 1.340000000000000080e+00
-7.209134618089319702e+01 6.983399401660603245e-02 -3.947499999999926956e+00 4.000000000000000000e+02 -6.993103603887324482e+01 -7.987125032556448900e+01 1.264999999999999902e+00
-7.209092821600746959e+01 6.959260496899638548e-02 -3.949999999999926903e+00 4.000000000000000000e+02 -6.993099465697096662e+01 -7.987370894366220853e+01 6.099999999999999867e-01
-7.209051145145465966e+01 6.949785555487492106e-02 -3.952499999999926850e+00 4.000000000000000000e+02 -6.993097914299532647e+01 -7.987619342968656611e+01 1.169999999999999929e+00
-7.209009589403709128e+01 6.958271792451488358e-02 -3.954999999999926796e+00 4.000000000000000000e+02 -6.993092677914296473e+01 -7.987864106583420210e+01 1.245000000000000107e+00
-7.208968152449300248e+01 6.946244430402205572e-02 -3.957499999999926743e+00 4.000000000000000000e+02 -6.993090633301544301e+01 -7.988112061970667810e+01 1.810000000000000053e+00
-7.208926835212184869e+01 6.955021607454606181e-02 -3.959999999999926690e+00 4.000000000000000000e+02 -6.993080248465486193e+01 -7.988351677134610895e+01 1.969999999999999973e+00
-7.208885633861810049e+01 6.956415045387343010e-02 -3.962499999999926636e+00 4.000000000000000000e+02 -6.993080200049797668e+01 -7.988601628718922143e+01 9.649999999999999689e-01
-7.208844552271311557e+01 6.963348900430642308e-02 -3.964999999999926583e+00 4.000000000000000000e+02 -6.993076520509211491e+01 -7.988847949178335739e+01 1.810000000000000053e+00
-7.208803588556496322e+01 6.963610932497561745e-02 -3.967499999999926530e+00 4.000000000000000000e+02 -6.993071159337145559e+01 -7.989092588006269580e+01 5.000000000000000104e-03
-7.208762741644326866e+01 6.956983487488396789e-02 -3.969999999999926477e+00 4.000000000000000000e+02 -6.993064803984947275e+01 -7.989336232654071068e+01 1.084999999999999964e+00
-7.208722010749404774e+01 6.984042951667263077e-02 -3.972499999999926423e+00 4.000000000000000000e+02 -6.993055443375081381e+01 -7.989576872044204947e+01 1.760000000000000009e+00
-7.208681394274798038e+01 6.966652798810198111e-02 -3.974999999999926370e+00 4.000000000000000000e+02 -6.993043788540855132e+01 -7.989815217209978471e+01 4.600000000000000200e-01
-7.208640890923773270e+01 6.956595414312136127e-02 -3.977499999999926317e+00 4.000000000000000000e+02 -6.993021184397359491e+01 -7.990042613066484023e+01 1.745000000000000107e+00
-7.208600495913805162e+01 6.946080196121687256e-02 -3.979999999999926263e+00 4.000000000000000000e+02 -6.993005709687969329e+01 -7.990277138357093634e+01 7.499999999999999722e-02
-7.208560211783070315e+01 6.951189138936100798e-02 -3.982499999999926210e+00 4.000000000000000000e+02 -6.992979434253298621e+01 -7.990500862922422698e+01 1.159999999999999920e+00
-7.208520033844341413e+01 6.967485824454185128e-02 -3.984999999999926157e+00 4.000000000000000000e+02 -6.992961120091700877e+01 -7.990732548760824727e+01 1.495000000000000107e+00
-7.208479964964679709e+01 6.940232928401940393e-02 -3.987499999999926104e+00 4.000000000000000000e+02 -6.992959277032457521e+01 -7.990980705701581144e+01 8.549999999999999822e-01
-7.208440011384566048e+01 6.938869676269754372e-02 -3.989999999999926050e+00 4.000000000000000000e+02 -6.992954097939961855e+01 -7.991225526609085250e+01 9.549999999999999600e-01
-7.208400171397575207e+01 6.942681812822394660e-02 -3.992499999999925997e+00 4.000000000000000000e+02 -6.992947803171573184e+01 -7.991469231840696352e+01 6.149999999999999911e-01
-7.208360444192557281e+01 6.964859406339304893e-02 -3.994999999999925944e+00 4.000000000000000000e+02 -6.992942898458747436e+01 -7.991714327127871798e+01 1.145000000000000018e+00
-7.208320829956188902e+01 6.912902048341353078e-02 -3.997499999999925890e+00 4.000000000000000000e+02 -6.992929630523175888e+01 -7.991951059192300022e+01 4.450000000000000067e-01
-7.208281325019584074e+01 6.922767837327534202e-02 -3.999999999999925837e+00 4.000000000000000000e+02 -6.992921374188843231e+01 -7.992192802857967138e+01 4.699999999999999734e-01
-7.208241931012113923e+01 6.917164270673900606e-02 -4.002499999999925784e+00 4.000000000000000000e+02 -6.992915578714773517e+01 -7.992437007383897196e+01 3.900000000000000133e-01
-7.208202648545291424e+01 6.894642127136071941e-02 -4.004999999999926175e+00 4.000000000000000000e+02 -6.992909020299984491e+01 -7.992680448969107943e+01 9.549999999999999600e-01
-7.208163476960882576e+01 6.895164654652431724e-02 -4.007499999999926565e+00 4.000000000000000000e+02 -6.992907133605500292e+01 -7.992928562274624937e+01 6.899999999999999467e-01
-7.208124417727081834e+01 6.919203014668022511e-02 -4.009999999999926956e+00 4.000000000000000000e+02 -6.992904784764363058e+01 -7.993176213433487476e+01 2.049999999999999878e-01
-7.208085470298003372e+01 6.950909055323589714e-02 -4.012499999999927347e+00 4.000000000000000000e+02 -6.992891240002316522e+01 -7.993412668671440713e+01 2.650000000000000133e-01
-7.208046629962818486e+01 6.945133047046865571e-02 -4.014999999999927738e+00 4.000000000000000000e+02 -6.992887994807298924e+01 -7.993659423476422887e+01 1.150000000000000050e-01
-7.208007900374046528e+01 6.949141983571456571e-02 -4.017499999999928129e+00 4.000000000000000000e+02 -6.992886234972266379e+01 -7.993907663641390116e+01 2.049999999999999878e-01
-7.207969281746733259e+01 6.951813582689171656e-02 -4.019999999999928519e+00 4.000000000000000000e+02 -6.992872000205686334e+01 -7.994143428874809842e+01 4.849999999999999867e-01
-7.207930768917086084e+01 6.980477771138622611e-02 -4.022499999999928910e+00 4.000000000000000000e+02 -6.992870505454068564e+01 -7.994391934123193266e+01 7.600000000000000089e-01
-7.207892366446549204e+01 6.988842077424443910e-02 -4.024999999999929301e+00 4.000000000000000000e+02 -6.992860871913505605e+01 -7.994632300582630080e+01 1.834999999999999964e+00
-7.207854070860622642e+01 7.001641804943767311e-02 -4.027499999999929692e+00 4.000000000000000000e+02 -6.992859486360350729e+01 -7.994880915029474977e+01 6.250000000000000000e-01
-7.207815884970160880e+01 7.023884996947817039e-02 -4.029999999999930083e+00 4.000000000000000000e+02 -6.992855211380431513e+01 -7.995126640049555533e+01 1.074999999999999956e+00
-7.207777807319244801e+01 7.031689843669100548e-02 -4.032499999999930473e+00 4.000000000000000000e+02 -6.992853092246014057e+01 -7.995374520915137850e+01 7.249999999999999778e-01
-7.207739838378438435e+01 7.041180164579698142e-02 -4.034999999999930864e+00 4.000000000000000000e+02 -6.992853011965924281e+01 -7.995624440635049268e+01 1.919999999999999929e+00
-7.207701978568056234e+01 7.040480659361492144e-02 -4.037499999999931255e+00 4.000000000000000000e+02 -6.992813043297559261e+01 -7.995834471966684021e+01 1.625000000000000000e+00
-7.207664212474864485e+01 7.029274984490282985e-02 -4.039999999999931646e+00 4.000000000000000000e+02 -6.992812633480271245e+01 -7.996084062149395777e+01 1.705000000000000071e+00
-7.207626554728734902e+01 7.026259536542941997e-02 -4.042499999999932037e+00 4.000000000000000000e+02 -6.992810496617742899e+01 -7.996331925286867204e+01 7.399999999999999911e-01
-7.207589004329827276e+01 7.026280961650636925e-02 -4.044999999999932427e+00 4.000000000000000000e+02 -6.992804759579230733e+01 -7.996576188248354811e+01 9.300000000000000488e-01
-7.207551559584209144e+01 7.026829250804010607e-02 -4.047499999999932818e+00 4.000000000000000000e+02 -6.992803123366165607e+01 -7.996824552035289457e+01 9.350000000000000533e-01
-7.207514221686129474e+01 7.009340125708141134e-02 -4.049999999999933209e+00 4.000000000000000000e+02 -6.992800372335433678e+01 -7.997071801004558722e+01 1.500000000000000000e+00
-7.207476989875996765e+01 7.012816065041437008e-02 -4.052499999999933600e+00 4.000000000000000000e+02 -6.992796152976231383e+01 -7.997317581645356199e+01 1.879999999999999893e+00
-7.207439863268027125e+01 7.017647588102625400e-02 -4.054999999999933991e+00 4.000000000000000000e+02 -6.992789997880947794e+01 -7.997561426550072383e+01 1.499999999999999944e-01
-7.207402840809558597e+01 7.006409159265591935e-02 -4.057499999999934381e+00 4.000000000000000000e+02 -6.992782368887303335e+01 -7.997803797556427696e+01 8.399999999999999689e-01
-7.207365921625988392e+01 7.039003860786549605e-02 -4.059999999999934772e+00 4.000000000000000000e+02 -6.992779580037431231e+01 -7.998051008706556786e+01 1.875000000000000000e+00
-7.207329107172854776e+01 7.030619110873571886e-02 -4.062499999999935163e+00 4.000000000000000000e+02 -6.992772970343001759e+01 -7.998294399012127087e+01 5.400000000000000355e-01
-7.207292395712276800e+01 7.030222484279401163e-02 -4.064999999999935554e+00 4.000000000000000000e+02 -6.992764458703078390e+01 -7.998535887372203490e+01 1.895000000000000018e+00
-7.207255786222316374e+01 7.036162733494590038e-02 -4.067499999999935945e+00 4.000000000000000000e+02 -6.992754620865409265e+01 -7.998776049534534138e+01 1.455000000000000071e+00
-7.207219277898488485e+01 7.024985544284777228e-02 -4.069999999999936335e+00 4.000000000000000000e+02 -6.992747486787357047e+01 -7.999018915456481693e+01 1.875000000000000000e+00
-7.207182871408635094e+01 7.050545357888926556e-02 -4.072499999999936726e+00 4.000000000000000000e+02 -6.992740259443148432e+01 -7.999261688112272850e+01 1.969999999999999973e+00
-7.207146566397941001e+01 7.041195333839309067e-02 -4.074999999999937117e+00 4.000000000000000000e+02 -6.992740216996205049e+01 -7.999511645665330661e+01 1.155000000000000027e+00
-7.207110365147508446e+01 7.057498249010152325e-02 -4.077499999999937508e+00 4.000000000000000000e+02 -6.992737324240367514e+01 -7.999758752909492898e+01 1.965000000000000080e+00
-7.207074266294664255e+01 7.077477116753962127e-02 -4.079999999999937899e+00 4.000000000000000000e+02 -6.992728085531730642e+01 -7.999999514200855799e+01 1.800000000000000044e+00
-7.207038267228969630e+01 7.084743063660185747e-02 -4.082499999999938289e+00 4.000000000000000000e+02 -6.992703533794740167e+01 -8.000224962463865097e+01 1.120000000000000107e+00
-7.207002362142070240e+01 7.078293707509972221e-02 -4.084999999999938680e+00 4.000000000000000000e+02 -6.992701571248694847e+01 -8.000472999917819550e+01 1.689999999999999947e+00
-7.206966558842161419e+01 7.080451640829121818e-02 -4.087499999999939071e+00 4.000000000000000000e+02 -6.992692076891988506e+01 -8.000713505561114403e+01 1.139999999999999902e+00
-7.206930854315791635e+01 7.085786247301890939e-02 -4.089999999999939462e+00 4.000000000000000000e+02 -6.992691617896181810e+01 -8.000963046565307479e+01 9.000000000000000222e-01
-7.206895251471767949e+01 7.075732786149716014e-02 -4.092499999999939853e+00 4.000000000000000000e+02 -6.992689019332397038e+01 -8.001210448001522479e+01 1.774999999999999911e+00
-7.206859749225019129e+01 7.114196816183240846e-02 -4.094999999999940243e+00 4.000000000000000000e+02 -6.992685177713615019e+01 -8.001456606382740233e+01 3.649999999999999911e-01
-7.206824346815754723e+01 7.117749623571888173e-02 -4.097499999999940634e+00 4.000000000000000000e+02 -6.992685151787378572e+01 -8.001706580456503559e+01 2.300000000000000100e-01
-7.206789045274814498e+01 7.126787844548901352e-02 -4.099999999999941025e+00 4.000000000000000000e+02 -6.992679852882712055e+01 -8.001951281551836814e+01 1.094999999999999973e+00
-7.206753842423492529e+01 7.131483523297572902e-02 -4.102499999999941416e+00 4.000000000000000000e+02 -6.992679538990267929e+01 -8.002200967659393882e+01 1.110000000000000098e+00
-7.206718739700912124e+01 7.093012111216608073e-02 -4.104999999999941807e+00 4.000000000000000000e+02 -6.992672279070346519e+01 -8.002443707739472245e+01 1.655000000000000027e+00
-7.206683734356309401e+01 7.100702824837831773e-02 -4.107499999999942197e+00 4.000000000000000000e+02 -6.992671512570069581e+01 -8.002692941239195079e+01 5.450000000000000400e-01
-7.206648828351882230e+01 7.081683308204179961e-02 -4.109999999999942588e+00 4.000000000000000000e+02 -6.992666724472707074e+01 -8.002938153141832345e+01 1.350000000000000089e+00
-7.206614019971613061e+01 7.066835023828695050e-02 -4.112499999999942979e+00 4.000000000000000000e+02 -6.992661816916498196e+01 -8.003183245585623240e+01 1.715000000000000080e+00
-7.206579308867178213e+01 7.052371673905688532e-02 -4.114999999999943370e+00 4.000000000000000000e+02 -6.992660832414921401e+01 -8.003432261084046218e+01 9.449999999999999512e-01
-7.206544696090782054e+01 7.047905175174182246e-02 -4.117499999999943761e+00 4.000000000000000000e+02 -6.992657902921249047e+01 -8.003679331590375057e+01 3.150000000000000022e-01
-7.206510180658800380e+01 7.042972021754539957e-02 -4.119999999999944151e+00 4.000000000000000000e+02 -6.992656471999637802e+01 -8.003927900668763584e+01 1.504999999999999893e+00
